country,date,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Argentina,2020-12-29,AR,-38.416097,-63.616672,700,5348,1264,1421,600,0,35.65,1.64,6127,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2020-12-30,AR,-38.416097,-63.616672,700,5348,1264,1421,15656,0,35.65,1.64,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2020-12-31,AR,-38.416097,-63.616672,32013,5348,1264,1421,15656,0.07,35.65,1.64,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-01,AR,-38.416097,-63.616672,32013,5348,1264,1421,11070,0.07,35.65,1.64,245,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-02,AR,-38.416097,-63.616672,32013,5348,1264,1421,8776,0.07,35.65,1.64,194,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-03,AR,-38.416097,-63.616672,32013,5348,1264,1421,7400,0.07,35.65,1.64,164,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-04,AR,-38.416097,-63.616672,39599,5348,1264,1421,6483,0.09,35.65,1.64,143,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-05,AR,-38.416097,-63.616672,39599,5348,1264,1421,7984,0.09,35.65,1.64,177,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-06,AR,-38.416097,-63.616672,39599,5348,1264,1421,8173,0.09,35.65,1.64,181,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-07,AR,-38.416097,-63.616672,39599,5348,1264,1421,8363,0.09,35.65,1.64,185,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-08,AR,-38.416097,-63.616672,107542,5348,1264,1421,10519,0.24,35.65,1.64,233,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-09,AR,-38.416097,-63.616672,107542,5348,1264,1421,11942,0.24,35.65,1.64,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-10,AR,-38.416097,-63.616672,107542,5348,1264,1421,13365,0.24,35.65,1.64,296,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-11,AR,-38.416097,-63.616672,107542,5348,1264,1421,14788,0.24,35.65,1.64,327,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-12,AR,-38.416097,-63.616672,107542,5348,1264,1421,14056,0.24,35.65,1.64,311,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-13,AR,-38.416097,-63.616672,166833,5348,1264,1421,13323,0.37,35.65,1.64,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-14,AR,-38.416097,-63.616672,166833,5348,1264,1421,13320,0.37,35.65,1.64,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-15,AR,-38.416097,-63.616672,200759,5348,1264,1421,13317,0.44,35.65,1.64,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-16,AR,-38.416097,-63.616672,200759,5348,1264,1421,12971,0.44,35.65,1.64,287,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-17,AR,-38.416097,-63.616672,200759,5348,1264,1421,12624,0.44,35.65,1.64,279,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-18,AR,-38.416097,-63.616672,200759,5348,1264,1421,12278,0.44,35.65,1.64,272,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-19,AR,-38.416097,-63.616672,200759,5348,1264,1421,11932,0.44,35.65,1.64,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-20,AR,-38.416097,-63.616672,247933,243539,4394,1421,11586,0.55,0.54,0.01,256,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-21,AR,-38.416097,-63.616672,265724,249372,16352,17791,11704,0.59,0.55,0.04,259,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-22,AR,-38.416097,-63.616672,279602,254456,25146,13878,11263,0.62,0.56,0.06,249,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-23,AR,-38.416097,-63.616672,288064,258876,29188,8462,11124,0.64,0.57,0.06,246,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-24,AR,-38.416097,-63.616672,292023,260036,31987,3959,10342,0.65,0.58,0.07,229,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-25,AR,-38.416097,-63.616672,292386,260122,32264,363,9046,0.65,0.58,0.07,200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-26,AR,-38.416097,-63.616672,305880,266969,38911,13494,9626,0.68,0.59,0.09,213,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-27,AR,-38.416097,-63.616672,318033,272323,45710,12153,10014,0.7,0.6,0.1,222,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-28,AR,-38.416097,-63.616672,327999,276548,51451,9966,8896,0.73,0.61,0.11,197,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-29,AR,-38.416097,-63.616672,344034,278451,65583,16035,9205,0.76,0.62,0.15,204,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-30,AR,-38.416097,-63.616672,366384,281023,85361,22350,11189,0.81,0.62,0.19,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-01-31,AR,-38.416097,-63.616672,366384,281023,85361,22350,11299,0.81,0.62,0.19,250,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-01,AR,-38.416097,-63.616672,375851,281577,94274,22350,11924,0.83,0.62,0.21,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-02,AR,-38.416097,-63.616672,375851,281577,94274,22350,11475,0.83,0.62,0.21,254,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-03,AR,-38.416097,-63.616672,396562,284196,112366,22350,11218,0.88,0.63,0.25,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-04,AR,-38.416097,-63.616672,444018,297717,146301,47456,16574,0.98,0.66,0.32,367,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-05,AR,-38.416097,-63.616672,444018,297717,146301,47456,16238,0.98,0.66,0.32,359,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-06,AR,-38.416097,-63.616672,471383,307501,163882,47456,15000,1.04,0.68,0.36,332,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-07,AR,-38.416097,-63.616672,501152,319316,181836,29769,18576,1.11,0.71,0.4,411,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-08,AR,-38.416097,-63.616672,511582,322318,189264,10430,19390,1.13,0.71,0.42,429,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-09,AR,-38.416097,-63.616672,513178,322975,190203,1596,18139,1.14,0.71,0.42,401,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-10,AR,-38.416097,-63.616672,535303,337772,197531,22125,19820,1.18,0.75,0.44,439,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-11,AR,-38.416097,-63.616672,572928,362649,210279,37625,18416,1.27,0.8,0.47,407,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-12,AR,-38.416097,-63.616672,591632,368023,223609,18704,19133,1.31,0.81,0.49,423,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-13,AR,-38.416097,-63.616672,606245,371629,234616,14613,19266,1.34,0.82,0.52,426,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-14,AR,-38.416097,-63.616672,609605,372122,237483,3360,15493,1.35,0.82,0.53,343,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-15,AR,-38.416097,-63.616672,609791,372181,237610,186,14030,1.35,0.82,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-16,AR,-38.416097,-63.616672,611169,373253,237916,1378,13999,1.35,0.83,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-17,AR,-38.416097,-63.616672,612322,374002,238320,1153,11003,1.35,0.83,0.53,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-18,AR,-38.416097,-63.616672,635583,392399,243184,23261,8951,1.41,0.87,0.54,198,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-19,AR,-38.416097,-63.616672,668654,414958,253696,33071,11003,1.48,0.92,0.56,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-20,AR,-38.416097,-63.616672,707148,445614,261534,38494,14415,1.56,0.99,0.58,319,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-21,AR,-38.416097,-63.616672,720267,456929,263338,13119,15809,1.59,1.01,0.58,350,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-22,AR,-38.416097,-63.616672,722234,458822,263412,1967,16063,1.6,1.02,0.58,355,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-23,AR,-38.416097,-63.616672,746615,481689,264926,24381,19349,1.65,1.07,0.59,428,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-24,AR,-38.416097,-63.616672,780455,513394,267061,33840,24019,1.73,1.14,0.59,531,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-25,AR,-38.416097,-63.616672,829832,558831,271001,49377,27750,1.84,1.24,0.6,614,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-26,AR,-38.416097,-63.616672,903915,620635,283280,74083,33609,2,1.37,0.63,744,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-27,AR,-38.416097,-63.616672,984895,694470,290425,80980,39678,2.18,1.54,0.64,878,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-02-28,AR,-38.416097,-63.616672,1025003,731571,293432,40108,43534,2.27,1.62,0.65,963,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-01,AR,-38.416097,-63.616672,1049169,755212,293957,24166,46705,2.32,1.67,0.65,1033,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-02,AR,-38.416097,-63.616672,1126108,823446,302662,76939,54213,2.49,1.82,0.67,1200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-03,AR,-38.416097,-63.616672,1181292,874916,306376,55184,57262,2.61,1.94,0.68,1267,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-04,AR,-38.416097,-63.616672,1252461,941695,310766,71169,60376,2.77,2.08,0.69,1336,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-05,AR,-38.416097,-63.616672,1357596,1030504,327092,105135,64812,3,2.28,0.72,1434,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-06,AR,-38.416097,-63.616672,1357596,1030504,327092,105135,65277,3,2.28,0.72,1444,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-07,AR,-38.416097,-63.616672,1526078,1182874,343204,105135,71582,3.38,2.62,0.76,1584,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-08,AR,-38.416097,-63.616672,1546699,1202998,343701,20621,71076,3.42,2.66,0.76,1573,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-09,AR,-38.416097,-63.616672,1648957,1301787,347170,102258,74693,3.65,2.88,0.77,1653,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-10,AR,-38.416097,-63.616672,1774438,1424984,349454,125481,84735,3.93,3.15,0.77,1875,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-11,AR,-38.416097,-63.616672,1919074,1564555,354519,144636,95230,4.25,3.46,0.78,2107,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-12,AR,-38.416097,-63.616672,2098205,1719543,378662,179131,105801,4.64,3.8,0.84,2341,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-13,AR,-38.416097,-63.616672,2294738,1876113,418625,196533,121843,5.08,4.15,0.93,2696,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-14,AR,-38.416097,-63.616672,2381429,1932696,448733,86691,122193,5.27,4.28,0.99,2704,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-15,AR,-38.416097,-63.616672,2404194,1952883,451311,22765,122499,5.32,4.32,1,2710,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-16,AR,-38.416097,-63.616672,2541362,2064529,476833,137168,127486,5.62,4.57,1.06,2821,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-17,AR,-38.416097,-63.616672,2668103,2170116,497987,126741,127666,5.9,4.8,1.1,2825,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-18,AR,-38.416097,-63.616672,2805153,2289249,515904,137050,126583,6.21,5.07,1.14,2801,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-19,AR,-38.416097,-63.616672,2939364,2382859,556505,134211,120166,6.5,5.27,1.23,2659,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-20,AR,-38.416097,-63.616672,3063864,2472426,591438,124500,109875,6.78,5.47,1.31,2431,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-21,AR,-38.416097,-63.616672,3119828,2514480,605348,55964,105486,6.9,5.56,1.34,2334,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Argentina,2021-03-22,AR,-38.416097,-63.616672,3142444,2535054,607390,22616,105464,6.95,5.61,1.34,2333,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Australia,2021-02-15,AU,-25.274398,133.775136,0,0,607390,22616,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-16,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-17,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-18,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-19,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-20,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-21,AU,-25.274398,133.775136,0,0,607390,0,105464,0,0,1.34,2333,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-22,AU,-25.274398,133.775136,20,20,607390,20,3,0,0,1.34,0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-23,AU,-25.274398,133.775136,2879,2879,607390,2859,411,0.01,0.01,1.34,16,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-24,AU,-25.274398,133.775136,6908,6908,607390,4029,987,0.03,0.03,1.34,39,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-25,AU,-25.274398,133.775136,17500,17500,607390,10592,2500,0.07,0.07,1.34,98,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-26,AU,-25.274398,133.775136,25000,25000,607390,7500,3571,0.1,0.1,1.34,140,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-27,AU,-25.274398,133.775136,30000,30000,607390,5000,4286,0.12,0.12,1.34,168,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-02-28,AU,-25.274398,133.775136,31894,31894,607390,1894,4556,0.13,0.13,1.34,179,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-01,AU,-25.274398,133.775136,33702,33702,607390,1808,4812,0.13,0.13,1.34,189,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-02,AU,-25.274398,133.775136,41907,41907,607390,8205,5575,0.16,0.16,1.34,219,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-03,AU,-25.274398,133.775136,50840,50840,607390,8933,6276,0.2,0.2,1.34,246,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-04,AU,-25.274398,133.775136,61008,61008,607390,10168,6215,0.24,0.24,1.34,244,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-05,AU,-25.274398,133.775136,71867,71867,607390,10859,6695,0.28,0.28,1.34,263,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-06,AU,-25.274398,133.775136,76940,76940,607390,5073,6706,0.3,0.3,1.34,263,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-07,AU,-25.274398,133.775136,81345,81345,607390,4405,7064,0.32,0.32,1.34,277,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-08,AU,-25.274398,133.775136,86369,86369,607390,5024,7524,0.34,0.34,1.34,295,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-09,AU,-25.274398,133.775136,94908,94908,607390,8539,7572,0.37,0.37,1.34,297,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-10,AU,-25.274398,133.775136,106200,106200,607390,11292,7909,0.42,0.42,1.34,310,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-11,AU,-25.274398,133.775136,125000,125000,607390,18800,9142,0.49,0.49,1.34,359,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-12,AU,-25.274398,133.775136,135103,135103,607390,10103,9034,0.53,0.53,1.34,354,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-13,AU,-25.274398,133.775136,159294,159294,607390,24191,11765,0.62,0.62,1.34,461,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-14,AU,-25.274398,133.775136,162551,159294,607390,3257,11601,0.64,0.62,1.34,455,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-15,AU,-25.274398,133.775136,164781,159294,607390,2230,11202,0.65,0.62,1.34,439,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-16,AU,-25.274398,133.775136,182437,159294,607390,17656,12504,0.72,0.62,1.34,490,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-17,AU,-25.274398,133.775136,203557,159294,607390,21120,13908,0.8,0.62,1.34,545,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-18,AU,-25.274398,133.775136,226057,159294,607390,22500,14437,0.89,0.62,1.34,566,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-19,AU,-25.274398,133.775136,240754,159294,607390,14697,15093,0.94,0.62,1.34,592,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-20,AU,-25.274398,133.775136,253831,159294,607390,13077,13505,1,0.62,1.34,530,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-21,AU,-25.274398,133.775136,257019,159294,607390,3188,13495,1.01,0.62,1.34,529,"Oxford/AstraZeneca, Pfizer/BioNTech"
Australia,2021-03-22,AU,-25.274398,133.775136,282184,159294,607390,25165,16772,1.11,0.62,1.34,658,"Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-27,AT,47.516231,14.550072,712,712,607390,25165,16772,0.01,0.01,1.34,658,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-28,AT,47.516231,14.550072,2002,2002,607390,1290,1290,0.02,0.02,1.34,143,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-29,AT,47.516231,14.550072,3615,3615,607390,1613,1452,0.04,0.04,1.34,161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-30,AT,47.516231,14.550072,4955,4955,607390,1340,1414,0.06,0.06,1.34,157,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2020-12-31,AT,47.516231,14.550072,4963,4963,607390,8,1063,0.06,0.06,1.34,118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-01,AT,47.516231,14.550072,4964,4964,607390,1,850,0.06,0.06,1.34,94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-02,AT,47.516231,14.550072,4968,4968,607390,4,709,0.06,0.06,1.34,79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-03,AT,47.516231,14.550072,4969,4969,607390,1,608,0.06,0.06,1.34,68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-04,AT,47.516231,14.550072,5082,5082,607390,113,440,0.06,0.06,1.34,49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-05,AT,47.516231,14.550072,6641,6641,607390,1559,432,0.07,0.07,1.34,48,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-06,AT,47.516231,14.550072,7470,7470,607390,829,359,0.08,0.08,1.34,40,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-07,AT,47.516231,14.550072,10614,10614,607390,3144,807,0.12,0.12,1.34,90,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-08,AT,47.516231,14.550072,23500,23500,607390,12886,2648,0.26,0.26,1.34,294,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-09,AT,47.516231,14.550072,27875,27875,607390,4375,3272,0.31,0.31,1.34,363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-10,AT,47.516231,14.550072,30065,30065,607390,2190,3585,0.33,0.33,1.34,398,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-11,AT,47.516231,14.550072,35617,35617,607390,5552,4362,0.4,0.4,1.34,484,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-12,AT,47.516231,14.550072,49861,49861,607390,14244,6174,0.55,0.55,1.34,686,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-13,AT,47.516231,14.550072,64735,64735,607390,14874,8181,0.72,0.72,1.34,908,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-14,AT,47.516231,14.550072,80955,80955,607390,16220,10049,0.9,0.9,1.34,1116,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-15,AT,47.516231,14.550072,98552,98549,3,17597,10722,1.09,1.09,0,1190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-16,AT,47.516231,14.550072,105168,105155,13,6616,11042,1.17,1.17,0,1226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-17,AT,47.516231,14.550072,110773,110406,367,5605,11530,1.23,1.23,0,1280,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-18,AT,47.516231,14.550072,121985,120739,1246,11212,12338,1.35,1.34,0.01,1370,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-19,AT,47.516231,14.550072,147394,144710,2684,25409,13933,1.64,1.61,0.03,1547,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-20,AT,47.516231,14.550072,170606,166643,3963,23212,15124,1.89,1.85,0.04,1679,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-21,AT,47.516231,14.550072,189914,185790,4124,19308,15566,2.11,2.06,0.05,1728,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-22,AT,47.516231,14.550072,201470,196765,4705,11556,14703,2.24,2.18,0.05,1633,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-23,AT,47.516231,14.550072,204558,199850,4708,3088,14199,2.27,2.22,0.05,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-24,AT,47.516231,14.550072,205786,201076,4710,1228,13573,2.28,2.23,0.05,1507,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-25,AT,47.516231,14.550072,207245,202429,4816,1459,12180,2.3,2.25,0.05,1352,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-26,AT,47.516231,14.550072,215664,209963,5701,8419,9753,2.39,2.33,0.06,1083,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-27,AT,47.516231,14.550072,223527,217355,6172,7863,7560,2.48,2.41,0.07,839,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-28,AT,47.516231,14.550072,233071,224436,8635,9544,6165,2.59,2.49,0.1,685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-29,AT,47.516231,14.550072,247904,229707,18197,14833,6633,2.75,2.55,0.2,736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-30,AT,47.516231,14.550072,251532,231016,20516,3628,6711,2.79,2.57,0.23,745,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-01-31,AT,47.516231,14.550072,252878,231366,21512,1346,6727,2.81,2.57,0.24,747,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-01,AT,47.516231,14.550072,257287,232809,24478,4409,7149,2.86,2.58,0.27,794,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-02,AT,47.516231,14.550072,274086,235882,38204,16799,8346,3.04,2.62,0.42,927,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-03,AT,47.516231,14.550072,291492,239047,52445,17406,9709,3.24,2.65,0.58,1078,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2021-02-04,AT,47.516231,14.550072,311189,241946,69243,19697,11160,3.46,2.69,0.77,1239,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
